word	frequency	num_vowels	syllables
технологијата	1	6	тех,но,ло,ги,ја
бегаа	1	3	бе,гаа
недофатлива	1	5	не,до,фат,ли,ва
настани	1	3	на,ста,ни
телевизорот	1	5	те,ле,ви,zo,рот
домашните	1	4	до,ма,ши,ни,те
тастатурата	1	5	та,ста,ту,ра,та
апаратот	1	4	а,па,рат,от
безволност	1	3	бе,зво,лност
исполнето	1	4	ис,полне,то
експлозија	1	4	експло,зи,ја
небитна	1	3	не,би,тна
сетилата	1	4	се,ти,ла,та
туѓо	1	2	туѓо
енциклопедиите	1	7	ен,цикло,пе,ди,и,е
неважно	1	3	не,ва,жно
стакленост	1	3	ста,кле,ност
непознатиот	1	5	непо,зна,тиот
прашалници	1	4	пра,ша̀л,ни,ци
смени	1	2	сме,ни
видлива	1	3	вид,ли,ва
вид	1	1
мрамор	1	2	мра,мор
вресна	1	2	вре,сна
површина	1	3	повр,ши,на
тајната	1	3	тај,на,та
дневник	1	2	дне,вник
МИНЕВСКИ	1	3	МИ,НЕ,ВС,КИ
ГЛУВАРКИТЕ	1	4	Глу,вар,ки,те
колена	1	3	ко,ле,на
грутки	1	2	гру,тки
Нестор	1	2	Нес,тор
гратче	1	2	грат,че
трепкаат	1	3	треп,ка,ат
лета	1	2	ле,та
напушти	1	3	на,пуш,ти
приправничка	1	4	при,пра,внич,ка
Фросина	1	3	Фро,си,на
Арна	1	2	Ар,на
рокот	1	2	ро,кот
ѕвездички	1	3	ѕве,зди,чки
парализа	1	4	па,ри,за
конечен	1	3	ко,не,чен
паркот	1	2	пар,кот
забораваме	1	5	за,бо,ра,ва,ме
постоеле	1	4	по,сто,е,ле
носиња	1	3	но,сиња
павиљонот	1	4	па,ви,љо,нот
Несторова	1	4	Не,сто,ро,ва
Борис	1	2	Бо,рис
бастумот	1	3	бас,ту,мот
количката	1	4	ко,ли,чка,та
плачела	1	3	пла,че,ла
прекусреде	1	4	пре,ку,сре,е
Несторов	1	3	Нес,то,ров
глуварките	1	4	глув,ар,ки,те
АНДОНОВСКИ	1	4	АН,ДО,НОВ,СКИ
ПРЕМИЕРА	1	4	Пре,ми,е,ра
плато	1	2	пла,то
очајанието	1	6	оча,ја,ни,те
задоцнување	1	5	за,до,цну,вање
уметник	1	3	у,мен,тик
помогнат	1	3	по,мог,нат
ложата	1	3	ло,жа,та
здив	1	1
сконцентриран	1	4	сこん,цен,три,ран
рефлекторите	1	5	ре,флек,то,ри,те
информации	1	5	ин,фор,ма,ци
која	1	2	ко,ја
импровизација	1	6	им,про,ви,за,ци,ја
оти	1	2	о,ти
напишана	1	4	на,пи,ша,на
аплауз	1	3	ап,лауз
посетители	1	5	по,се,ти,те,ли
директор	1	3	ди,рек,тор
видите	1	3	ви,ди,те
скандирања	1	4	скан,ди,рања
директорот	1	4	ди,рек,тор,от
изгледа	1	3	из,гле,да
петиците	1	4	пе,ти,ци,те
мастило	1	3	ма,сти,ло
сожалување	1	5	со,жа,лу,ва,ње
крвави	1	2	крва,ви
омраза	1	3	ом,ра,за
инструментите	1	5	ин,стру,мен,ти,те
пострашно	1	3	пост,раш,но
потсетува	1	4	пот,се,ту,ва
гениј	1	2	ге,ниј
петолинијата	1	6	пе,то,ли,ни,ја,та
експреси	1	3	ек,спе,ри
стенкаа	1	3	стен,каа
погласно	1	3	по,гла,сно
фарса	1	2	фар,са
кикот	1	2	ки,кот
негодуваше	1	5	не,го,дув,а,ше
половина	1	4	по,ло,ви,на
пополнето	1	4	по,пол,не,те
палката	1	3	пал,ка,та
симфонија	1	4	сим,φο,ни,ја
Ќорвезироска	1	5	Ќор,ве,зи,рос,ка
КЛАВИР	1	2	КЛА,ВИР
вратен	1	2	ва,те,нен
даваат	1	3	да,ва,ат
инструмент	1	3	ин,стру,мент
ништото	1	3	ништо,то
измислицата	1	5	из,ми,сли,ца,та
инструментот	1	4	ин,стру,ментот
наоѓа	1	3	наоѓа
навезано	1	4	на,ве,за,но
прецизност	1	3	пре,циз,ност
реакции	1	4	ре,ак,ци,и
талент	1	2	та,лен,т
изведба	1	3	из,ве,дба
шлаканица	1	4	шла,ка,ни,ца
разотишла	1	4	ра,зо,ти,шла
припаѓа	1	3	при,па,ѓа
заминаа	1	4	за,ми,наа
краиштата	1	4	кра,иш,та,та
музичар	1	3	му,зи,чар
Дрим	1	1
Колку	1	2	Ко,лу
матат	1	2	ма,тат
покаже	1	3	по,каже
петроф	1	2	пе,троф
преубав	1	3	пре,у,бав
професорот	1	4	про,фе,сор,от
Псссст	1	0
бакне	1	2	бак,не
спомените	1	4	спо,ме,ни,те
ЗЛАТЕВА	1	3	Зла,те,ва
ДОСИЕ	1	3	ДО,СИ,Е
фатам	1	2	фа,там
штавеј	1	2	шта,веј
поцрнеа	1	3	по,црне,а
загриженоста	1	5	за,гри,жен,ност,та
стемнува	1	3	сте,мну,ва
крилја	1	2	кри,ља
претчувства	1	3	пре,TCу,ва,ва
здогледав	1	3	здо,гле,дав
друштво	1	2	друштво,дру,штво
Зар	1	1
ужас	1	2	у,жас
почудовишни	1	5	по,чу,до,виш,ни
обвинувања	1	5	об,ви,ну,вања
брани	1	2	бра,ни
истовремено	1	5	ис,то,вре,мено
запрепастив	1	4	зап,ре,па,стив
потресе	1	3	по,тре,се
загрижен	1	3	за,гри,жен
потиштено	1	4	по,тиш,те,но
кажаното	1	4	ка,жа,но
оџагорено	1	5	оџа,го,ре,но
убиеш	1	3	у,би,еш
свртев	1	1
прекине	1	3	пре,ци,не
викај	1	2	ви,кај
вулкан	1	2	вул,кан
изгори	1	3	из,го,ри
липите	1	3	ли,пи,те
потшмркнуваше	1	4	пот,шмрк,ну,ва,ше
богата	1	3	бо,га,та
распаметена	1	5	рас,па,ме,те,на
мислев	1	2	мис,лев
кривеа	1	3	кри,ве,а
забележала	1	5	за,бе,лежа,ла
полицијата	1	5	по,ли,ци,ја,та
заштитнички	1	4	за,щи,ти,нич,ки
периферијата	1	6	пе,ри,фи,ри,ја,та
тупаниците	1	5	ту,па,ни,ци,те
месото	1	3	ме,со,то
бесна	1	2	бес,на
фотографии	1	5	фо,то,гра,фи,и
морав	1	2	мо,рав
свртам	1	1
чекорот	1	3	че,ко,рот
неосветлено	1	5	не,ос,ве,тле,но
коцки	1	2	коц,ки
стврднува	1	2	ствр,дну,ва
тропаат	1	3	тро,па,ат
инает	1	3	и,на,ет
менгеме	1	3	мен,ге,ме
сокачето	1	4	со,ка,че,то
сеиништа	1	4	се,и,ни,шта
малаксам	1	3	ма,лак,сам
слепоочниците	1	6	сле,по,оч,ни,ци,те
ѕемнејќи	1	3	ѕе,мне,јќи
тропот	1	2	троп,от
стаписав	1	3	ста,пи,сав
својот	1	2	сво,јот
светлинка	1	3	све,тлин,ка
неизвесноста	1	5	не,из,ве,сност
силуети	1	4	си,лу,е,ти
Вревеа	1	3	Вре,ве,а
гестикулираа	1	6	ге,сти,ку,ли,раа
продолжив	1	3	про,дол,жив
зеници	1	3	зе,ни,ци
Премалував	1	4	Пре,ма,лу,ва,в
сеќавав	1	3	сеќа,ва,вам
стеснуваше	1	4	сте,сну,ва,ше
забрзуваа	1	4	за,брзу,ваа
подзастанував	1	5	под,за,ста,нув,ав
загледаа	1	4	за,гле,даа
затворање	1	4	за,тов,ра,ње
созедоа	1	4	со,зе,доа
Луѓе	1	2	Луѓе
Ѓаволи	1	3	Ѓа,во,ли
бркаат	1	2	брка,ат
џамлии	1	3	џам,ли,и
продавачите	1	5	про,да,ва,чи,те
скријам	1	2	скри,јам
усти	1	2	ус,ти
сокаче	1	3	со,ка,че
ткаенините	1	5	ткае,ни,не
нужник	1	2	нуж,ник
Мал	1	1
Премал	1	2	Пре,мал
Засмрден	1	2	За,смр,ден
наседнати	1	4	на,се,дна,ти
облачиња	1	4	об,ла,чи,ња
ручекот	1	3	ру,чек,от
приближуваше	1	5	при,бли,жу,ва,ше
престигнуваа	1	5	пре,стиг,ну,ваа
погледнавме	1	4	пог,лед,нав,ме
расипа	1	3	ра,си,па
растревожија	1	5	ра,стре,во,жи,ја
бараат	1	3	ба,раат
свикав	1	2	сви,кав
поблизу	1	3	побли,зу
слушаа	1	3	слу,шаа
грмушките	1	3	грму,шки,те
скали	1	2	ска,ли
тапанчињата	1	5	та,パン,чи,ња,та
фустан	1	2	фу,стан
маѓепсува	1	4	маѓ,еп,су,ва
Стигна	1	2	Стиг,на
сала	1	2	са,ла
експерименти	1	5	екс,пе,ри,мен,ти
Соучеснички	1	5	Со,у,че,сни,чки
загледав	1	3	за,гледав
вештачка	1	3	веш,та,чка
соединив	1	4	со,е,дин,ив
потсмири	1	3	пот,сми,ри
јасни	1	2	јас,ни
учам	1	2	у,чам
исчудив	1	3	ис,чу,див
незадоволно	1	5	не,за,до,вол,но
откосо	1	3	от,ко,со
уморно	1	3	у,мор,но
Тајна	1	2	Тај,на
зачудив	1	3	за,чу,див
чу	1	1
верзија	1	3	вер,зи,ја
ѓаволи	1	3	ѓа,во,ли
4	1	0
мигови	1	3	ми,го,ви
намерници	1	4	на,мер,ни,ци
бес	1	1
превртуваше	1	4	пре,врту,ва,ше
воздржам	1	2	воз,држам
чудења	1	3	чу,де,ња
невидено	1	4	не,ви,де,но
битисување	1	5	би,ти,су,вање
крлежи	1	2	крже,жи
ЗОШТО	1	2	ЗО,ШТО
насабајле	1	4	на,са,бај,ле
појадокот	1	4	по,ја,док
работам	1	3	ра,бо,там
давам	1	2	да,вам
потпевнувам	1	4	пот,пе,ву,ям
легнувам	1	3	лег,ну,вам
свесна	1	2	све,сна
добивав	1	3	до,би,вав
барања	1	3	ба,рања
првоодделенче	1	5	прво,од,де,лен,че
намерата	1	4	на,ме,ра,та
погрди	1	2	по,грди
чкртаници	1	3	чкр,та,ни,ци
поласкана	1	4	по,лас,ка,на
прекинаа	1	4	пре,ци,наа
наредија	1	4	на,ре,ди,ја
самозалажување	1	7	сам,о,за,лаж,у,ва,ње
озабив	1	3	оз,а,бив
неуки	1	3	не,у,ки
достојни	1	3	до,стој,ни
сепнаа	1	3	сеп,наа
ќеф	1	1
почнав	1	2	поч,на,в
мани	1	2	ма,ни
насловот	1	3	нас,ло,вот
поикнаа	1	4	по,ик,наа
самоуверено	1	6	са,мо,у,ве,ре,но
прозаист	1	3	про,за,ист
подвикнаа	1	4	под,ви,кна,аа
вокација	1	4	во,ка,ци,ја
доработувам	1	5	до,ра,бо,ту,вам
објаснување	1	5	об,јас,ну,вање
богу	1	2	бо,гу
прифати	1	3	при,фа,ти
5	1	0
единка	1	3	е,дин,ка
уплашив	1	3	уп,лаш,ив
питомина	1	4	пи,то,ми,на
благо	1	2	бла,го
записи	1	3	за,пис,и
пазар	1	2	па,зар
контејнерите	1	5	кон,теј,не,ри,те
ИСАКОВСКИ	1	4	И,са,ков,ски
ЧАСОВНИК	1	3	ЧА,СОВ,НИК
Океанот	1	4	О,ке,а,нот
сметките	1	3	сме,тки,те
смисла	1	2	сми,сла
шишињата	1	4	ши,ши,ња,та
рибарски	1	3	ри,бар,ски
убави	1	3	у,ба,ви
полица	1	3	по,ли,ца
проработи	1	4	про,ра,бо,ти
седнал	1	2	сед,нал
читаше	1	3	чи,та,ше
грбот	1	1
насмее	1	3	нас,ме,е
проретчија	1	4	про,ре,тчи,ја
поштата	1	3	по,штата
коверти	1	3	ко,вер,ти
бели	1	2	бе,ли
видокруг	1	3	вид,о,круг
облакот	1	3	об,ла,кот
однадвор	1	3	од,на,дво,р
изменето	1	4	из,ме,не,то
донесе	1	3	до,несе
самосожалувањето	1	8	са,мо,сожа,лу,ва,ње
планетата	1	4	пла,не,та,та
носталгија	1	4	но,стал,ги,ја
успее	1	3	успе,е
сомневаше	1	4	сом,не,ва,ше
измаглина	1	4	из,ма,гли,на
настапуваше	1	5	на,ста,пу,ва,ше
очекување	1	5	о,че,ку,ва,ње
возови	1	3	во,зо,ви
измамник	1	3	из,ма,мник
празен	1	2	пра,зен
неодреденост	1	5	не,о,де,ре,ден,ост
приоѓаше	1	4	при,оѓа,ше
борба	1	2	бор,ба
женски	1	2	жен,ски
добредојде	1	4	до,бре,дој,де
годеше	1	3	го,де,ше
искрен	1	2	иск,рен
луцидни	1	3	лу,цид,ни
умен	1	2	у,мен
Зависи	1	3	За,ви,си
релативност	1	4	ре,ла,тив,ност
скромност	1	2	скро,мност
банкарите	1	4	бан,ка,ри,те
отворени	1	4	от,во,ре,ни
читање	1	3	чи,та,ње
настапот	1	3	на,ста,пот
сообраќаецот	1	6	со,об,раќа,ецот
тротоарот	1	4	тро,то,арот
ногавиците	1	5	но,га,ви,ците
иронија	1	4	и,ро,ни,ја
пијалаци	1	4	пи,ја,ла,ци
постоеше	1	4	посто,е,ше
чекаше	1	3	че,ка,ше
келнери	1	3	ке,лне,ри
контакт	1	2	кон,такт
залудно	1	3	за,луд,но
хотел	1	2	хо,тел
вообичаен	1	5	воо,би,ча,ен
немоќ	1	2	не,моќ
љубиш	1	2	љу,биш
заборавил	1	4	за,бо,ра,вил
посетници	1	4	по,се,тни,ци
мртвило	1	2	мр,тви,ло
свежи	1	2	све,жи
недостасуваш	1	5	не,до,ста,су,ваш
осигуран	1	4	о,си,гур,ан
таков	1	2	та,ков
пишував	1	3	пи,шу,вав
нова	1	2	но,ва
атракција	1	4	а,трак,ци,ја
дозволев	1	3	до,зна,лев
тврдоглавост	1	3	твр,до,гла,вост
пламенот	1	3	пла,ме,нот
топи	1	2	то,пи
СМИЛЕВСКИ	1	3	Сми,ле,вски
БЛИЗНАЧКИ	1	3	Близ,нач,ки
Мрак	1	1
допири	1	3	до,пи,ри
близначки	1	3	бли,зна,чки
детство	1	2	дет,ство
мојата	1	3	мо,ја,та
стенкање	1	3	стен,кање
Александра	1	4	Алекс,ан,дра
